,District_Name,Soil_color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop,Fertilizer,Link
1063,Kolhapur,Dark Brown,90,40,60,6.0,900,20,Wheat,19:19:19 NPK,https://www.youtube.com/watch?v=AonJkhqCRwk
1064,Kolhapur,Dark Brown,95,40,60,6.0,900,20,Wheat,19:19:19 NPK,https://www.youtube.com/watch?v=AonJkhqCRwk
1065,Kolhapur,Dark Brown,100,40,60,6.0,900,20,Wheat,19:19:19 NPK,https://www.youtube.com/watch?v=AonJkhqCRwk
1066,Kolhapur,Dark Brown,60,45,40,6.5,1000,25,Wheat,19:19:19 NPK,https://www.youtube.com/watch?v=AonJkhqCRwk
1067,Kolhapur,Dark Brown,65,45,40,6.5,1000,25,Wheat,19:19:19 NPK,https://www.youtube.com/watch?v=AonJkhqCRwk
1068,Kolhapur,Dark Brown,70,45,40,6.5,1000,25,Wheat,19:19:19 NPK,https://www.youtube.com/watch?v=AonJkhqCRwk
1069,Kolhapur,Dark Brown,75,45,40,6.5,1000,25,Wheat,19:19:19 NPK,https://www.youtube.com/watch?v=AonJkhqCRwk
1070,Kolhapur,Dark Brown,80,45,40,6.5,1000,25,Wheat,19:19:19 NPK,https://www.youtube.com/watch?v=AonJkhqCRwk
1071,Kolhapur,Dark Brown,85,45,40,6.5,1000,25,Wheat,19:19:19 NPK,https://www.youtube.com/watch?v=AonJkhqCRwk
1072,Kolhapur,Dark Brown,90,45,40,6.5,1000,25,Wheat,19:19:19 NPK,https://www.youtube.com/watch?v=AonJkhqCRwk
1073,Kolhapur,Dark Brown,95,45,40,6.5,1000,25,Wheat,19:19:19 NPK,https://www.youtube.com/watch?v=AonJkhqCRwk
1074,Kolhapur,Dark Brown,100,45,40,6.5,1000,25,Wheat,19:19:19 NPK,https://www.youtube.com/watch?v=AonJkhqCRwk
1075,Kolhapur,Dark Brown,60,50,45,7.0,500,15,Wheat,19:19:19 NPK,https://www.youtube.com/watch?v=AonJkhqCRwk
1076,Kolhapur,Dark Brown,65,50,45,7.0,500,15,Wheat,19:19:19 NPK,https://www.youtube.com/watch?v=AonJkhqCRwk
1077,Kolhapur,Dark Brown,70,50,45,7.0,500,15,Wheat,19:19:19 NPK,https://www.youtube.com/watch?v=AonJkhqCRwk
1078,Kolhapur,Dark Brown,75,50,45,7.0,500,15,Wheat,19:19:19 NPK,https://www.youtube.com/watch?v=AonJkhqCRwk
1079,Kolhapur,Dark Brown,80,50,45,7.0,500,15,Wheat,19:19:19 NPK,https://www.youtube.com/watch?v=AonJkhqCRwk
1080,Kolhapur,Dark Brown,85,50,45,7.0,500,15,Wheat,19:19:19 NPK,https://www.youtube.com/watch?v=AonJkhqCRwk
1081,Kolhapur,Dark Brown,90,50,45,7.0,500,15,Wheat,19:19:19 NPK,https://www.youtube.com/watch?v=AonJkhqCRwk
1082,Kolhapur,Dark Brown,95,50,45,7.0,500,15,Wheat,19:19:19 NPK,https://www.youtube.com/watch?v=AonJkhqCRwk
1083,Kolhapur,Dark Brown,100,50,45,7.0,500,15,Wheat,19:19:19 NPK,https://www.youtube.com/watch?v=AonJkhqCRwk
1084,Kolhapur,Dark Brown,60,55,50,7.5,600,20,Wheat,19:19:19 NPK,https://www.youtube.com/watch?v=AonJkhqCRwk
1085,Kolhapur,Dark Brown,65,55,50,7.5,600,20,Wheat,19:19:19 NPK,https://www.youtube.com/watch?v=AonJkhqCRwk
1086,Kolhapur,Dark Brown,70,55,50,7.5,600,20,Wheat,19:19:19 NPK,https://www.youtube.com/watch?v=AonJkhqCRwk
1087,Kolhapur,Dark Brown,75,55,50,7.5,600,20,Wheat,19:19:19 NPK,https://www.youtube.com/watch?v=AonJkhqCRwk
1088,Kolhapur,Dark Brown,80,55,50,7.5,600,20,Wheat,Urea,https://www.youtube.com/watch?v=AonJkhqCRwk
1089,Kolhapur,Dark Brown,85,55,50,7.5,600,20,Wheat,Urea,https://www.youtube.com/watch?v=AonJkhqCRwk
1090,Kolhapur,Dark Brown,90,55,50,7.5,600,20,Wheat,Urea,https://www.youtube.com/watch?v=AonJkhqCRwk
1091,Kolhapur,Dark Brown,95,55,50,7.5,600,20,Wheat,Urea,https://www.youtube.com/watch?v=AonJkhqCRwk
1092,Kolhapur,Dark Brown,100,55,50,7.5,600,20,Wheat,Urea,https://www.youtube.com/watch?v=AonJkhqCRwk
1093,Kolhapur,Dark Brown,60,60,55,6.0,700,25,Wheat,Urea,https://www.youtube.com/watch?v=AonJkhqCRwk
1094,Kolhapur,Dark Brown,65,60,55,6.0,700,25,Wheat,Urea,https://www.youtube.com/watch?v=AonJkhqCRwk
1095,Kolhapur,Dark Brown,70,60,55,6.0,700,25,Wheat,Urea,https://www.youtube.com/watch?v=AonJkhqCRwk
1096,Kolhapur,Dark Brown,75,60,55,6.0,700,25,Wheat,Urea,https://www.youtube.com/watch?v=AonJkhqCRwk
1097,Kolhapur,Dark Brown,80,60,55,6.0,700,25,Wheat,Urea,https://www.youtube.com/watch?v=AonJkhqCRwk
1098,Kolhapur,Dark Brown,85,60,55,6.0,700,25,Wheat,Urea,https://www.youtube.com/watch?v=AonJkhqCRwk
1099,Kolhapur,Dark Brown,90,60,55,6.0,700,25,Wheat,Urea,https://www.youtube.com/watch?v=AonJkhqCRwk
1100,Kolhapur,Dark Brown,95,60,55,6.0,700,25,Wheat,Urea,https://www.youtube.com/watch?v=AonJkhqCRwk
1101,Kolhapur,Dark Brown,100,60,55,6.0,700,25,Wheat,Urea,https://www.youtube.com/watch?v=AonJkhqCRwk
1102,Kolhapur,Black,20,30,20,6.0,500,25,Groundnut,Chilated Micronutrient,https://www.youtube.com/watch?v=oxNv8HTe87M
1103,Kolhapur,Black,25,30,20,6.0,500,25,Groundnut,Chilated Micronutrient,https://www.youtube.com/watch?v=oxNv8HTe87M
1104,Kolhapur,Black,30,30,20,6.0,500,25,Groundnut,Chilated Micronutrient,https://www.youtube.com/watch?v=oxNv8HTe87M
1105,Kolhapur,Black,20,35,25,6.5,600,30,Groundnut,Chilated Micronutrient,https://www.youtube.com/watch?v=oxNv8HTe87M
1106,Kolhapur,Black,25,35,25,6.5,600,30,Groundnut,Chilated Micronutrient,https://www.youtube.com/watch?v=oxNv8HTe87M
1107,Kolhapur,Black,30,35,25,6.5,600,30,Groundnut,Chilated Micronutrient,https://www.youtube.com/watch?v=oxNv8HTe87M
1108,Kolhapur,Black,20,40,20,7.0,500,25,Groundnut,Chilated Micronutrient,https://www.youtube.com/watch?v=oxNv8HTe87M
1109,Kolhapur,Black,25,40,20,7.0,500,25,Groundnut,Chilated Micronutrient,https://www.youtube.com/watch?v=oxNv8HTe87M
1110,Kolhapur,Black,30,40,20,7.0,500,25,Groundnut,Chilated Micronutrient,https://www.youtube.com/watch?v=oxNv8HTe87M
1111,Kolhapur,Black,20,30,25,7.5,600,30,Groundnut,SSP,https://www.youtube.com/watch?v=oxNv8HTe87M
1112,Kolhapur,Black,25,30,25,7.5,600,30,Groundnut,SSP,https://www.youtube.com/watch?v=oxNv8HTe87M
1113,Kolhapur,Black,30,30,25,7.5,600,30,Groundnut,SSP,https://www.youtube.com/watch?v=oxNv8HTe87M
1114,Kolhapur,Black,20,35,20,6.0,500,25,Groundnut,SSP,https://www.youtube.com/watch?v=oxNv8HTe87M
1115,Kolhapur,Black,25,35,20,6.0,500,25,Groundnut,SSP,https://www.youtube.com/watch?v=oxNv8HTe87M
1116,Kolhapur,Black,30,35,20,6.0,500,25,Groundnut,SSP,https://www.youtube.com/watch?v=oxNv8HTe87M
1117,Kolhapur,Black,20,40,25,6.5,600,30,Groundnut,SSP,https://www.youtube.com/watch?v=oxNv8HTe87M
1118,Kolhapur,Black,25,40,25,6.5,600,30,Groundnut,SSP,https://www.youtube.com/watch?v=oxNv8HTe87M
1119,Kolhapur,Black,30,40,25,6.5,600,30,Groundnut,SSP,https://www.youtube.com/watch?v=oxNv8HTe87M
1120,Kolhapur,Black,50,25,30,6.0,500,25,Groundnut,Chilated Micronutrient,https://www.youtube.com/watch?v=oxNv8HTe87M
1121,Kolhapur,Black,55,25,30,6.0,500,25,Groundnut,Chilated Micronutrient,https://www.youtube.com/watch?v=oxNv8HTe87M
1122,Kolhapur,Black,60,25,30,6.0,500,25,Groundnut,Chilated Micronutrient,https://www.youtube.com/watch?v=oxNv8HTe87M
1123,Kolhapur,Black,50,30,35,6.5,600,30,Groundnut,Chilated Micronutrient,https://www.youtube.com/watch?v=oxNv8HTe87M
1124,Kolhapur,Black,55,30,35,6.5,600,30,Groundnut,Chilated Micronutrient,https://www.youtube.com/watch?v=oxNv8HTe87M
1125,Kolhapur,Black,60,30,35,6.5,600,30,Groundnut,Chilated Micronutrient,https://www.youtube.com/watch?v=oxNv8HTe87M
1126,Kolhapur,Black,50,25,40,7.0,500,25,Groundnut,Chilated Micronutrient,https://www.youtube.com/watch?v=oxNv8HTe87M
1127,Kolhapur,Black,55,25,40,7.0,500,25,Groundnut,Chilated Micronutrient,https://www.youtube.com/watch?v=oxNv8HTe87M
1128,Kolhapur,Black,60,25,40,7.0,500,25,Groundnut,Chilated Micronutrient,https://www.youtube.com/watch?v=oxNv8HTe87M
1129,Kolhapur,Black,50,30,30,7.5,600,30,Groundnut,SSP,https://www.youtube.com/watch?v=oxNv8HTe87M
1130,Kolhapur,Black,55,30,30,7.5,600,30,Groundnut,SSP,https://www.youtube.com/watch?v=oxNv8HTe87M
1131,Kolhapur,Black,60,30,30,7.5,600,30,Groundnut,SSP,https://www.youtube.com/watch?v=oxNv8HTe87M
1132,Kolhapur,Black,50,25,35,6.0,500,25,Groundnut,SSP,https://www.youtube.com/watch?v=oxNv8HTe87M
1133,Kolhapur,Black,55,25,35,6.0,500,25,Groundnut,SSP,https://www.youtube.com/watch?v=oxNv8HTe87M
1134,Kolhapur,Black,60,25,35,6.0,500,25,Groundnut,SSP,https://www.youtube.com/watch?v=oxNv8HTe87M
1135,Kolhapur,Black,50,30,40,6.5,600,30,Groundnut,SSP,https://www.youtube.com/watch?v=oxNv8HTe87M
1136,Kolhapur,Black,55,30,40,6.5,600,30,Groundnut,SSP,https://www.youtube.com/watch?v=oxNv8HTe87M
1137,Kolhapur,Black,60,30,40,6.5,600,30,Groundnut,SSP,https://www.youtube.com/watch?v=oxNv8HTe87M
1138,Kolhapur,Black,40,20,20,5.5,500,25,Groundnut,Chilated Micronutrient,https://www.youtube.com/watch?v=oxNv8HTe87M
1139,Kolhapur,Black,45,20,20,5.5,500,25,Groundnut,Chilated Micronutrient,https://www.youtube.com/watch?v=oxNv8HTe87M
1140,Kolhapur,Black,50,20,20,5.5,500,25,Groundnut,Chilated Micronutrient,https://www.youtube.com/watch?v=oxNv8HTe87M
1141,Kolhapur,Black,40,30,30,6.0,600,30,Groundnut,Chilated Micronutrient,https://www.youtube.com/watch?v=oxNv8HTe87M
1142,Kolhapur,Black,45,30,30,6.0,600,30,Groundnut,Chilated Micronutrient,https://www.youtube.com/watch?v=oxNv8HTe87M
1143,Kolhapur,Black,50,30,30,6.0,600,30,Groundnut,Chilated Micronutrient,https://www.youtube.com/watch?v=oxNv8HTe87M
1144,Kolhapur,Black,40,20,30,6.5,500,25,Groundnut,Chilated Micronutrient,https://www.youtube.com/watch?v=oxNv8HTe87M
1145,Kolhapur,Black,45,20,30,6.5,500,25,Groundnut,Chilated Micronutrient,https://www.youtube.com/watch?v=oxNv8HTe87M
1146,Kolhapur,Black,50,20,30,6.5,500,25,Groundnut,Chilated Micronutrient,https://www.youtube.com/watch?v=oxNv8HTe87M
1147,Kolhapur,Black,40,30,20,7.0,600,30,Groundnut,SSP,https://www.youtube.com/watch?v=oxNv8HTe87M
1148,Kolhapur,Black,45,30,20,7.0,600,30,Groundnut,SSP,https://www.youtube.com/watch?v=oxNv8HTe87M
1149,Kolhapur,Black,50,30,20,7.0,600,30,Groundnut,SSP,https://www.youtube.com/watch?v=oxNv8HTe87M
1150,Kolhapur,Dark Brown,120,60,40,6.0,500,20,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1151,Kolhapur,Dark Brown,125,60,40,6.0,500,20,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1152,Kolhapur,Dark Brown,130,60,40,6.0,500,20,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1153,Kolhapur,Dark Brown,135,60,40,6.0,500,20,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1154,Kolhapur,Dark Brown,140,60,40,6.0,500,20,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1155,Kolhapur,Dark Brown,145,60,40,6.0,500,20,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1156,Kolhapur,Dark Brown,150,60,40,6.0,500,20,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1157,Kolhapur,Dark Brown,120,65,45,6.5,600,25,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1158,Kolhapur,Dark Brown,125,65,45,6.5,600,25,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1159,Kolhapur,Dark Brown,130,65,45,6.5,600,25,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1160,Kolhapur,Dark Brown,135,65,45,6.5,600,25,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1161,Kolhapur,Dark Brown,140,65,45,6.5,600,25,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1162,Kolhapur,Dark Brown,145,65,45,6.5,600,25,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1163,Kolhapur,Dark Brown,150,65,45,6.5,600,25,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1164,Kolhapur,Dark Brown,120,70,50,7.0,700,30,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1165,Kolhapur,Dark Brown,125,70,50,7.0,700,30,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1166,Kolhapur,Dark Brown,130,70,50,7.0,700,30,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1167,Kolhapur,Dark Brown,135,70,50,7.0,700,30,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1168,Kolhapur,Dark Brown,140,70,50,7.0,700,30,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1169,Kolhapur,Dark Brown,145,70,50,7.0,700,30,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1170,Kolhapur,Dark Brown,150,70,50,7.0,700,30,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1171,Kolhapur,Dark Brown,120,75,55,7.5,500,20,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1172,Kolhapur,Dark Brown,125,75,55,7.5,500,20,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1173,Kolhapur,Dark Brown,130,75,55,7.5,500,20,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1174,Kolhapur,Dark Brown,135,75,55,7.5,500,20,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1175,Kolhapur,Dark Brown,140,75,55,7.5,500,20,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1176,Kolhapur,Dark Brown,145,75,55,7.5,500,20,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1177,Kolhapur,Dark Brown,150,75,55,7.5,500,20,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1178,Kolhapur,Dark Brown,120,80,60,6.0,600,25,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1179,Kolhapur,Dark Brown,125,80,60,6.0,600,25,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1180,Kolhapur,Dark Brown,130,80,60,6.0,600,25,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1181,Kolhapur,Dark Brown,135,80,60,6.0,600,25,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1182,Kolhapur,Dark Brown,140,80,60,6.0,600,25,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1183,Kolhapur,Dark Brown,145,80,60,6.0,600,25,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1184,Kolhapur,Dark Brown,150,80,60,6.0,600,25,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1185,Kolhapur,Dark Brown,120,60,45,6.5,700,30,Maize,SSP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1186,Kolhapur,Dark Brown,125,60,45,6.5,700,30,Maize,SSP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1187,Kolhapur,Dark Brown,130,60,45,6.5,700,30,Maize,SSP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1188,Kolhapur,Dark Brown,135,60,45,6.5,700,30,Maize,SSP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1189,Kolhapur,Dark Brown,140,60,45,6.5,700,30,Maize,SSP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1190,Kolhapur,Dark Brown,145,60,45,6.5,700,30,Maize,SSP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1191,Kolhapur,Dark Brown,150,60,45,6.5,700,30,Maize,SSP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1192,Kolhapur,Dark Brown,120,65,50,7.0,500,20,Maize,SSP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1193,Kolhapur,Dark Brown,125,65,50,7.0,500,20,Maize,SSP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1194,Kolhapur,Dark Brown,130,65,50,7.0,500,20,Maize,SSP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1195,Kolhapur,Dark Brown,135,65,50,7.0,500,20,Maize,SSP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1196,Kolhapur,Dark Brown,140,65,50,7.0,500,20,Maize,SSP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1197,Kolhapur,Dark Brown,145,65,50,7.0,500,20,Maize,SSP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1198,Kolhapur,Dark Brown,150,65,50,7.0,500,20,Maize,SSP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1199,Kolhapur,Dark Brown,120,70,55,7.5,600,25,Maize,SSP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1200,Kolhapur,Dark Brown,125,70,55,7.5,600,25,Maize,SSP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1201,Kolhapur,Dark Brown,130,70,55,7.5,600,25,Maize,SSP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1202,Kolhapur,Dark Brown,135,70,55,7.5,600,25,Maize,SSP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1203,Kolhapur,Dark Brown,140,70,55,7.5,600,25,Maize,SSP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1204,Kolhapur,Dark Brown,145,70,55,7.5,600,25,Maize,SSP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1205,Kolhapur,Dark Brown,150,70,55,7.5,600,25,Maize,SSP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1206,Kolhapur,Dark Brown,120,75,60,6.0,700,30,Maize,SSP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1207,Kolhapur,Dark Brown,125,75,60,6.0,700,30,Maize,SSP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1208,Kolhapur,Dark Brown,130,75,60,6.0,700,30,Maize,SSP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1209,Kolhapur,Dark Brown,135,75,60,6.0,700,30,Maize,SSP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1210,Kolhapur,Dark Brown,140,75,60,6.0,700,30,Maize,SSP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1211,Kolhapur,Dark Brown,145,75,60,6.0,700,30,Maize,SSP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1212,Kolhapur,Dark Brown,150,75,60,6.0,700,30,Maize,SSP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1213,Kolhapur,Dark Brown,120,80,40,6.5,500,20,Maize,SSP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1214,Kolhapur,Dark Brown,125,80,40,6.5,500,20,Maize,SSP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1215,Kolhapur,Dark Brown,130,80,40,6.5,500,20,Maize,SSP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1216,Kolhapur,Dark Brown,135,80,40,6.5,500,20,Maize,SSP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1217,Kolhapur,Dark Brown,140,80,40,6.5,500,20,Maize,SSP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1218,Kolhapur,Dark Brown,145,80,40,6.5,500,20,Maize,SSP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1219,Kolhapur,Dark Brown,150,80,40,6.5,500,20,Maize,SSP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1220,Kolhapur,Dark Brown,120,60,50,7.0,600,25,Maize,MOP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1221,Kolhapur,Dark Brown,125,60,50,7.0,600,25,Maize,MOP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1222,Kolhapur,Dark Brown,130,60,50,7.0,600,25,Maize,MOP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1223,Kolhapur,Dark Brown,135,60,50,7.0,600,25,Maize,MOP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1224,Kolhapur,Dark Brown,140,60,50,7.0,600,25,Maize,MOP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1225,Kolhapur,Dark Brown,145,60,50,7.0,600,25,Maize,MOP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1226,Kolhapur,Dark Brown,150,60,50,7.0,600,25,Maize,MOP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1227,Kolhapur,Dark Brown,120,65,55,7.5,700,30,Maize,MOP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1228,Kolhapur,Dark Brown,125,65,55,7.5,700,30,Maize,MOP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1229,Kolhapur,Dark Brown,130,65,55,7.5,700,30,Maize,MOP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1230,Kolhapur,Dark Brown,135,65,55,7.5,700,30,Maize,MOP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1231,Kolhapur,Dark Brown,140,65,55,7.5,700,30,Maize,MOP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1232,Kolhapur,Dark Brown,145,65,55,7.5,700,30,Maize,MOP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1233,Kolhapur,Dark Brown,150,65,55,7.5,700,30,Maize,MOP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1234,Kolhapur,Dark Brown,120,70,60,6.0,500,20,Maize,MOP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1235,Kolhapur,Dark Brown,125,70,60,6.0,500,20,Maize,MOP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1236,Kolhapur,Dark Brown,130,70,60,6.0,500,20,Maize,MOP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1237,Kolhapur,Dark Brown,135,70,60,6.0,500,20,Maize,MOP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1238,Kolhapur,Dark Brown,140,70,60,6.0,500,20,Maize,MOP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1239,Kolhapur,Dark Brown,145,70,60,6.0,500,20,Maize,MOP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1240,Kolhapur,Dark Brown,150,70,60,6.0,500,20,Maize,MOP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1241,Kolhapur,Dark Brown,120,75,40,6.5,600,25,Maize,MOP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1242,Kolhapur,Dark Brown,125,75,40,6.5,600,25,Maize,MOP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1243,Kolhapur,Dark Brown,130,75,40,6.5,600,25,Maize,MOP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1244,Kolhapur,Dark Brown,135,75,40,6.5,600,25,Maize,MOP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1245,Kolhapur,Dark Brown,140,75,40,6.5,600,25,Maize,MOP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1246,Kolhapur,Dark Brown,145,75,40,6.5,600,25,Maize,MOP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1247,Kolhapur,Dark Brown,150,75,40,6.5,600,25,Maize,MOP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1248,Kolhapur,Dark Brown,120,80,45,7.0,700,30,Maize,MOP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1249,Kolhapur,Dark Brown,125,80,45,7.0,700,30,Maize,MOP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1250,Kolhapur,Dark Brown,130,80,45,7.0,700,30,Maize,MOP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1251,Kolhapur,Dark Brown,135,80,45,7.0,700,30,Maize,MOP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1252,Kolhapur,Dark Brown,140,80,45,7.0,700,30,Maize,MOP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1253,Kolhapur,Dark Brown,145,80,45,7.0,700,30,Maize,MOP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1254,Kolhapur,Dark Brown,150,80,45,7.0,700,30,Maize,MOP,https://www.youtube.com/watch?v=t-ax7AjNb1A
1255,Kolhapur,Dark Brown,120,60,55,7.5,500,20,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1256,Kolhapur,Dark Brown,125,60,55,7.5,500,20,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1257,Kolhapur,Dark Brown,130,60,55,7.5,500,20,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1258,Kolhapur,Dark Brown,135,60,55,7.5,500,20,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1259,Kolhapur,Dark Brown,140,60,55,7.5,500,20,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1260,Kolhapur,Dark Brown,145,60,55,7.5,500,20,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1261,Kolhapur,Dark Brown,150,60,55,7.5,500,20,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1262,Kolhapur,Dark Brown,120,65,60,6.0,600,25,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1263,Kolhapur,Dark Brown,125,65,60,6.0,600,25,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1264,Kolhapur,Dark Brown,130,65,60,6.0,600,25,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1265,Kolhapur,Dark Brown,135,65,60,6.0,600,25,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1266,Kolhapur,Dark Brown,140,65,60,6.0,600,25,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1267,Kolhapur,Dark Brown,145,65,60,6.0,600,25,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1268,Kolhapur,Dark Brown,150,65,60,6.0,600,25,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1269,Kolhapur,Dark Brown,120,70,40,6.5,700,30,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
1270,Kolhapur,Dark Brown,125,70,40,6.5,700,30,Maize,Urea,https://www.youtube.com/watch?v=t-ax7AjNb1A
